MSA,households,med_hh_inc_dol,ms_cara,ms_carp,ms_pt,ms_taxi,ms_bike,ms_walk,ms_wfh,unemp,auto_commuters,annual_excess_fuel_consumed_commuters,ahd,tti,dvmt_freeway,ahd_truck,vmt_arterial,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km,builing_area_sqkm,area_sqkm,pop_2014,electricity_kwh,nat_gas_cuft,fueloil_gal,vmt,hh_2014,cf_transport_phh,cf_housing_phh,cf_food_phh,cf_goods_phh,cf_services_phh,cf_phh,cf
"Texarkana, TX-AR",55953,41818,0.8498938969527204,0.105848399966047,0.0038197097020626,0.0147695441813088,0.000916730328495,0.0093540446481622,0.0153976742212036,8.6,46.0,947.0,2046.0,1.06,,94.0,,13341.0,34285.0,5.139794618094595,13511931.028999995,394.1061988916435,2.6517502436099245,9971.0,7027334.818000013,17663.0,397.8562428805986,1.0751089028581886,0.0037932401064371,2.414433182416387,1.804535886505794,2445.3680110141063,1271.7959949426022,3.986009426385418,5525.520481228726,143104.0,39572.10576162046,100952.52575962902,1.5465891546729504,67679.12789083511,60508.0,15.337807669187429,13.714619485230946,7.502420355244999,4.532921616851827,4.915730618451629,47.62668792892331,2881795.633203292
"The Villages, FL",45868,49874,0.7472663307026719,0.0820576209945802,0.008414947228297,0.0647523057906247,0.0024246458115432,0.0153085480650375,0.0797756014072454,11.3,,,,,,,,10223.0,26561.0,5.196322018976817,4752995.642000053,178.946411731488,2.763865792820112,8565.0,2583568.7689999887,14144.0,182.66181907522545,1.093533166420038,0.0540158371040724,6.8104105209501045,5.705875585634123,3166.374990346,1721.1350803086798,0.8546191884914744,1501.0842545470832,43067.0,10757.092290330662,15878.796223638716,12.52825602916136,19941.99410221283,18826.0,13.394610002754588,10.898922971346089,7.228510692641697,4.232897854916775,4.548968283195552,42.799596836263206,805745.2100394911
"Toledo, OH",244015,44775,0.848098597799077,0.0778051414033842,0.0105349958584782,0.0080131049579931,0.003172701455449,0.0260952845817063,0.0262801739439119,11.2,,,,,,,,27647.0,75045.0,5.428798784678265,19926451.17399964,265.52669963354833,2.901978514847904,23567.0,10565007.29300007,40058.0,263.7427553297736,1.041253191012017,0.0153527385291327,4.831017991759571,4.1180815644300575,3481.934536604725,1846.1221946523824,37.56338707611287,5722.810398793466,651651.0,46172.66831362557,229862.79534942267,68.33957318548904,93719.371144705,273671.0,14.522508803629169,16.22449555743995,7.450069984127772,5.126192823143649,5.723990356403532,47.34527077093329,12957027.597152084
"Topeka, KS",94100,50797,0.8236692232450568,0.1080984724520298,0.0058414311963507,0.0084467643590423,0.0024682103646552,0.0191423426058816,0.0323335557769834,7.1,83.0,1405.0,3308.0,1.08,,157.0,,18499.0,50142.0,5.421049786474945,22332882.086000208,445.3927263770932,2.83604519163198,14886.0,11507274.757999988,26135.0,440.3013108092592,1.0415865712441248,0.0070403673235125,2.169375472097606,1.7456794030836782,2618.974356376932,1349.456706345915,9.135836035899622,8527.338968257534,226620.0,65520.83228135944,217577.5761867865,8.65537701977846,149281.55356125304,97201.0,16.838646107051485,18.933858463192514,7.41263883574803,5.180869276243116,5.803066235229165,52.07386656132328,5061631.903627184
"Tucson, AZ",386155,46233,0.7654035346487644,0.0989176252828851,0.0263736952335504,0.0201267229183386,0.0179118434593573,0.0237924809783067,0.0474740974787971,10.8,426.0,13418.0,30124.0,1.2,3775.0,1547.0,11760.0,53107.0,129478.0,4.876118025872295,29073808.45899956,224.5463202937917,2.671719359029883,40283.0,15643739.819999794,71203.0,219.70618962683864,1.0805687378729458,0.0119517436063087,2.232603129330116,1.6934858278344675,1222.2546132733316,657.658359096874,77.87811092390632,23787.03106804949,846103.0,11920.124704831846,29406.794549504168,0.4070837815112684,21104.85543722218,368584.0,14.5195957063812,12.630277038348796,7.614480494691547,4.977326675739095,5.49860921038423,47.12960779357728,17371219.358987886
"Tulsa, OK",369720,49255,0.8304965158395999,0.1009418264722646,0.0057272610270459,0.0109603964036845,0.0020937138024232,0.0131322510066373,0.0366480354483443,7.0,402.0,9675.0,23270.0,1.15,8047.0,977.0,9073.0,64692.0,165762.0,5.124652198107958,47120821.150000334,284.2679332416376,2.695109132504792,49708.0,24711587.165999964,87157.0,283.52957497389724,1.07091240934608,0.0072053879780166,3.860552055715934,2.966368663598708,2811.9764879375603,1474.6857205482077,26.196187081821115,16757.18888551626,854083.0,102056.32746545188,286162.09199431195,4.6312612876077575,189834.15908180104,585806.0,17.492964581266374,18.51105662670152,7.705962806061538,4.902015623420432,5.384491159950341,52.97839875196506,31035063.859293643
"Tuscaloosa, AL",81775,43567,0.8550835066619988,0.0921456372660063,0.0058485553656376,0.0053954982598488,0.0038406886468007,0.0144875306328384,0.0231985831668691,9.1,83.0,2034.0,4765.0,1.11,,171.0,,24229.0,57468.0,4.743736844277518,20766680.960000053,361.3607739959639,2.4960584423624583,16969.0,10756816.455999993,30224.0,355.9031384330331,1.0969287303686377,0.0116794600317628,2.624563125239181,1.838136599619615,2249.5136027579647,1165.2129190384906,21.03598967242825,9231.631644520638,204909.0,53619.10512514764,120345.56254942004,19.925242394820778,86120.56044241352,90629.0,15.064816500417855,14.505216695187984,7.353450617163049,4.5330111531264174,4.936458246656071,46.95255301778124,4255262.927448496
"Tyler, TX",79089,46669,0.8247627006063722,0.1020762357781063,0.0031925606907929,0.0238799254354952,0.0009534828908744,0.0136380193267768,0.0314970752715819,7.7,83.0,2792.0,5117.0,1.17,,426.0,,11964.0,31061.0,5.1924105650284185,9107481.142000062,293.2127472393053,2.7311935807422265,9462.0,4773739.863999976,16300.0,292.86747631901693,1.07275971541334,0.0057055214723926,4.864055395572169,3.846848224080898,3702.715880041557,1940.800329534189,5.334456020034457,2459.6759343841004,176752.0,11783.90970651985,31009.866105463327,0.3499436851251039,25002.445986466915,72642.0,16.855065268708213,12.67103726399174,7.834914003801939,4.932194380666063,5.408600092605077,51.88583901448951,3769091.1176905455
"Urban Honolulu, HI",310141,73581,0.6419132708288231,0.1465927825609086,0.0841521091108927,0.0286203766923679,0.0117154323968758,0.0523780579193658,0.0346279704907658,5.9,,,,,,,,17896.0,42021.0,4.696133214126061,6661771.127999947,158.53433112015296,2.591417076441663,12829.0,3771363.895000008,23232.0,162.33487840048247,1.0815101166563046,0.0031422176308539,3.1065855831707045,2.2269996896790887,1156.4239016890635,654.6750505754102,15.999532521541235,5760.665373890853,868588.0,5920.716853173786,24004.84334105487,0.4323417890985181,21022.557458772168,314342.0,14.94975919046215,9.495604865338294,9.20531266837672,6.1427957815289895,6.84423857289538,52.091865403725386,16374661.154737843
"Utica-Rome, NY",117404,48094,0.8199211030197704,0.0842951946663795,0.0101581784486669,0.0078589389663419,0.0018916819821136,0.0406096445022031,0.0352652584145244,8.3,,,,,,,,14308.0,37611.0,5.2573385518591,15364907.732999954,408.5216487995521,2.748462398658093,11491.0,7998033.445999929,19594.0,408.1878863937904,1.066671131644238,0.0127079718281106,2.0357805401732145,1.634970239525469,2186.160201593392,1137.9816081228105,12.82321167144304,7028.262485887895,298916.0,14402.07705323361,99874.77769467387,468.92324139985,39017.49886234754,134513.0,13.278655184641304,11.022729264982022,7.334423693199806,4.734909093757196,5.212305525022183,43.83894868126179,5896908.503962567
"Valdosta, GA",51439,36289,0.8297159630492964,0.0918587585254251,0.0033842700509367,0.0223948890615557,0.0057498057498057,0.0152292152292152,0.031667098333765,13.5,45.0,856.0,1797.0,1.06,,106.0,,9764.0,25385.0,5.199713232281852,10510568.975999927,414.046443805394,2.773453502662844,7900.0,5494799.977999987,13492.0,407.2635619626436,1.0687692532579054,0.0035576638007708,2.313845385338634,1.8721198836721844,2490.7652112249943,1302.1423159006654,11.824349985509656,4219.8152313323335,114553.0,51506.78299498125,109887.27147929606,30.18238995714344,92312.64068849778,47318.0,14.84241185496524,14.182141065626029,7.876691221594504,4.550058351199371,4.885947176679951,46.99752045940431,2223828.673098093
"Victoria, TX",35185,50549,0.8111082731557805,0.1288689716023869,0.0077089186616202,0.0050850999605266,0.0012306406297164,0.0125850419114403,0.0334130540785288,6.9,38.0,945.0,1880.0,1.1,,108.0,,6660.0,17203.0,5.166066066066066,6968803.527000047,405.092340115099,2.725525525525525,5099.0,3709574.471999997,9048.0,409.98833687002616,1.0724459541085918,0.0036472148541114,1.4714925791673876,1.1265976968730496,1539.721122470884,819.6113074199363,2.439616919741074,4526.016708673052,90385.0,25320.39999884939,51883.92583530605,1.5480356891202336,51368.0416113107,36039.0,17.02944836849749,13.031124833729596,8.2146061184392,5.112201308986626,5.594770540422009,52.98047470484282,1909363.3278878303
"Vineland-Bridgeton, NJ",50399,50603,0.8152619740672136,0.1082296903942842,0.0187053453294522,0.0210538502249272,0.0028612066684308,0.0199953691452765,0.0138925641704154,13.3,,,,,,,,5702.0,15326.0,5.375657663977552,4378557.083999989,285.6947072947924,2.782532444756226,4526.0,2244348.112,7896.0,284.2386160081054,1.0394874558156046,0.0035460992907801,3.2928606205146127,2.6137297734916056,2528.5826370710024,1296.0935665961276,3.685095110667702,1731.625069241128,148172.0,9232.81780506668,46746.72635101015,315.84541805349994,19453.767965607534,53622.0,13.46744232082923,14.63378128466914,8.207376359906055,5.070490160434095,5.540174615430085,45.7529257774287,2453363.3860372817
"Virginia Beach-Norfolk-Newport News, VA-NC",626974,59244,0.8115167364775208,0.0843422270669531,0.0179268472483727,0.0111713479819305,0.0041487708375127,0.0302607695226677,0.0406333008650422,8.3,,,,,,,,85952.0,203538.0,4.7360852568875655,39071527.42600021,191.96183231632529,2.5908413998510795,61211.0,21436998.7299999,111473.0,192.30664582454853,1.0746105033215962,0.0111506822279834,6.042055609323559,4.302869809920704,2746.5601899793355,1506.9287325909568,140.59550213071495,14225.62213220391,241675.0,117398.9428451906,262157.7768410236,1197.1539860476264,248512.4800471124,154376.0,19.31778450262071,14.673591581559716,8.217787197726588,5.831909058763929,6.563243138730698,59.24850840046264,9146547.73282982
"Waco, TX",91389,41876,0.8144994909772336,0.1205798354910493,0.0058740326315125,0.0064866618016703,0.0024595259331333,0.0210366045929169,0.0290638485724839,7.0,99.0,1625.0,3309.0,1.06,,244.0,,18023.0,47123.0,5.22920712423015,14757990.828999888,313.18020561084586,2.813848970759585,14554.0,7858959.237999944,25300.0,310.6307999209464,1.0622226946221485,0.0032411067193675,3.793927390089483,3.0636863582845444,3106.627399924101,1654.3483721158943,17.628562798165728,4750.486276326683,230134.0,23853.53531523676,62600.276985586825,1.1065046565972416,46543.24106283503,92802.0,16.04953400432109,12.496835398269372,7.820448326940959,4.667189424666283,5.049951471423029,49.63665723167245,4606381.064413667
"Walla Walla, WA",23404,47309,0.7082795976270312,0.1224805630273775,0.0093960720733999,0.0109068130734367,0.0214820000736946,0.0785953793433803,0.0488595747816795,6.9,,,,,,,,3424.0,9202.0,5.375,4098645.922999999,445.4081637687458,2.7578855140186915,2702.0,2101347.819000001,4701.0,447.0001742182517,1.0914411892291,0.0017017655817911,1.018888699606684,0.8040412576919567,1219.6448640869469,625.3036059352374,3.489404957913546,3360.5240703147933,55372.0,11351.9422467993,41027.85015061097,48.48196379997737,23422.078090009392,6815.0,15.824301013109135,11.986232839580984,7.6464436899516,4.7951518946386,5.248509530773594,49.33870714158208,336243.28916988184
"Warner Robins, GA",66389,51404,0.8491795366795367,0.1060760008128429,0.0012700670595407,0.0125990652306441,0.0009525502946555,0.0117481203007518,0.018174659622028,10.7,,,,,,,,9747.0,24057.0,4.93628808864266,5928683.340000039,246.4431699713197,2.6006976505591464,7243.0,3156829.5679999907,12655.0,249.45314642433743,1.0809452218693234,0.0035559067562228,7.0762931914744085,5.258396592371924,4304.2065818457,2291.848935947823,16.33509039616899,1377.4160759397712,138023.0,25171.93927161848,63190.26064735644,1.7342311838893336,49757.30305671804,54960.0,16.855918816481836,14.09778243870467,8.048196971451059,5.262615663751153,5.819865357835791,52.84251562600167,2904224.658805052
"Washington-Arlington-Alexandria, DC-VA-MD-WV",2112551,91756,0.659822785601444,0.1005665989864904,0.1416777477218175,0.0092214782757053,0.0073948949437829,0.0321325637155244,0.0491839307552352,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,3818018.0,236192.4146459903,659483.2010490553,2300.193393968225,536530.3148425111,1661905.0,18.626795460512025,14.581481127355456,7.96613854751713,6.8979703807130885,8.042249435579357,60.15994928483362,99980120.51621142
"Waterloo-Cedar Falls, IA",66846,49897,0.825777000311519,0.0760585655747525,0.0033907646593659,0.0086506434065802,0.0052598787472143,0.0509693033955572,0.0298938439050106,7.3,,,,,,,,9956.0,28493.0,5.723784652470872,11869636.500000076,416.5807917734207,3.0415829650462034,8506.0,6279409.101999985,15067.0,416.7657199176999,1.0238995740789594,0.0026548085219353,2.5410625592115967,2.17098012541722,3029.4785959824803,1602.688967764632,5.020842376425263,3918.046001625793,163053.0,33569.250671490605,175464.00758263745,58.67542502263383,79940.18233243993,35859.0,17.113538887583015,11.420935985818556,7.365188589410996,4.946678912647756,5.494332937758024,52.0332782149828,1865861.323511068
"Watertown-Fort Drum, NY",44822,48613,0.7630419704950606,0.1152267231521922,0.0042551596153485,0.0131966183665435,0.0023431495679232,0.0569291619022625,0.0450072169006692,11.3,,,,,,,,6856.0,17587.0,5.130396732788798,8518697.989000045,484.3747079661139,2.6397316219369893,5211.0,4387307.742,9012.0,486.8295319573901,1.0576788615713912,0.0093209054593874,1.5100126232870956,1.1477065023262916,1876.216671143592,966.2908507387988,13.6701088314011,4540.359394529699,113221.0,6932.470465865066,42465.68627393095,200.4130764002955,18464.96891919344,54953.0,12.713145205394714,10.046364198100532,7.8691726799798625,4.75533154895799,5.162233740585265,43.213028380312544,2374685.548583315
"Weirton-Steubenville, WV-OH",51232,40973,0.8383422152663589,0.0838599758305763,0.0082215662578996,0.0073895041305941,0.0001782990272797,0.0335598391346553,0.0284486003526358,8.6,,,,,,,,8704.0,21599.0,4.963005514705882,5935133.938999991,274.7874410389365,2.5600873161764706,6297.0,3098508.594000003,11084.0,279.54787026344303,1.1109387237413884,0.008751353302057,5.687637103854356,4.114780657510441,3878.3189347198536,2024.723396811352,3.6986300866798207,1530.3367358127573,134852.0,37835.865174991166,160702.5082815418,275.7775176674009,66818.15975261625,60399.0,14.712829080012984,17.25048181277285,7.094710628394307,4.490896159591819,4.915272986160421,45.92653793417251,2773916.964686085
"Wenatchee, WA",41323,51547,0.7844128316960828,0.0979700811152325,0.010455305099254,0.0274120572290384,0.0048506093832796,0.0329556108099294,0.0419435046671829,8.7,40.0,755.0,1944.0,1.16,,67.0,,8685.0,21675.0,4.991364421416235,13661692.074000144,630.2972121799374,2.5503742084052963,6186.0,6879990.960999981,11067.0,621.6672052950195,1.1767039834553596,0.0046986536550103,0.6922861255112478,0.4930894614176832,1088.9809872006083,548.4078625150355,3.77045582488101,12545.390814507797,97749.0,21221.938704462933,47575.75440552076,19.393078957892133,50619.73347407795,42735.0,16.5801323525969,9.62203884535982,8.009554926666084,4.966140759128556,5.427524677533667,51.56348506852211,2203565.5344032925
"Wheeling, WV-OH",60436,41919,0.8445490600715829,0.0849321252378035,0.0083997033502079,0.0075774675136233,0.0012736594331409,0.0320671976268016,0.0212007867668397,7.7,56.0,1065.0,2266.0,1.04,,208.0,,15363.0,36633.0,4.768990431556337,9922684.814999895,270.8673822782709,2.435396732409034,10404.0,5134074.491999983,18644.0,275.37408774940906,1.1286399193597705,0.0074554816562969,6.1662314142964325,4.175842715247028,3982.65773744806,2060.6581667583346,2.613502595896261,2491.473149123275,152042.0,36804.87284952498,162721.43866014038,151.89908281002596,62841.90065675047,68859.0,14.000074253157614,17.028123523402904,7.079460708042361,4.370690298455874,4.759823014363664,44.21012252717713,3044264.8270988897
"Wichita, KS",241831,51059,0.8500794649696144,0.0857411837749741,0.004329238047355,0.0098057410488026,0.0028074248288381,0.0144555384215658,0.0327814089088498,7.7,282.0,4172.0,10244.0,1.14,4201.0,450.0,3052.0,37320.0,101278.0,5.427545551982851,34553424.39800111,341.1740397519808,2.842175777063237,29720.0,18021433.39799992,52982.0,340.1425653618195,1.0331622292022948,0.004945075686082,3.4456935244448026,2.743998165769012,3190.2602008463423,1663.888970008082,19.06748005557057,10830.911030026473,572308.0,54457.68318210088,195238.43273006377,4.8672068041585215,104805.34055467683,239013.0,15.97889933814943,19.51467286945397,7.707496301432979,5.354762951725201,5.995708288994479,51.01576621845152,12193431.331170753
"Wichita Falls, TX",55317,45892,0.8057201196364892,0.0826383296905556,0.0054785459565167,0.0096629471988956,0.0015961118141033,0.0351432186816979,0.0597607270217416,6.4,,,,,,,,14484.0,38232.0,5.27920463960232,15730868.671000049,411.45816779138016,2.8173847003590167,11665.0,8224398.849999929,20372.0,403.7109193991719,1.084307924015695,0.0045650893383074,2.108018009279986,1.6977375088546698,2289.4887089261542,1196.9884625311693,5.74118140519022,6870.909041686579,151619.0,36662.50049215077,101309.99018745788,4.336110817434781,83883.06138191314,62216.0,16.556962147806246,12.884506783503396,7.640150450363633,4.70650495877802,5.131070483924278,50.59165018867842,3147610.108138817
